from_key	from_name	to_key	to_name	count
net.fdgames.Rules.Rules	Rules	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.Rules.Rules	Rules	net.fdgames.Helpers.GameText	GameText	1
net.fdgames.Rules.Rules	Rules	net.fdgames.Rules.Item	Item	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameLogic.ActionsSet	ActionsSet	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameEntities.Helpers.Damage	Damage	1
net.fdgames.Rules.Rules	Rules	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameEntities.CharacterSheet.CharacterResistances	CharacterResistances	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameWorld.GameLog	GameLog	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.Rules.Skill	Skill	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.Rules.Skill	Skill	net.fdgames.assets.Assets	Assets	1
net.fdgames.Rules.Skill	Skill	net.fdgames.GameLogic.SkillRequirements	SkillRequirements	1
net.fdgames.Rules.Skill	Skill	net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	1
net.fdgames.Rules.SkillActions	SkillActions	k0.a	GameLevelRenderer	9
net.fdgames.Rules.SkillActions	SkillActions	m0.b	GameMap	1
net.fdgames.Rules.SkillActions	SkillActions	n0.w	FloatingText	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.Final.SecretDoor	SecretDoor	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.assets.AnimationLoader	AnimationLoader	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameWorld.Follower	Follower	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.Character	Character	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.TiledMap.Objects.Transition	Transition	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.ek.Settings	Settings	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameWorld.GameLog	GameLog	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.CharacterSheet.CharacterEffects	CharacterEffects	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameWorld.GameWorld	GameWorld	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.Helpers.DamageEffect	DamageEffect	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.Final.Trap	Trap	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.CharacterSheet.CharacterResistances	CharacterResistances	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.Rules.SkillActions	SkillActions	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.Rules.SkillLevel	SkillLevel	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.Rules.Skills	Skills	net.fdgames.Rules.Rules	Rules	1
net.fdgames.Rules.Skills	Skills	net.fdgames.Rules.Skill	Skill	1
net.fdgames.Rules.Skills	Skills	net.fdgames.ek.Settings	Settings	1
net.fdgames.Rules.Skills	Skills	net.fdgames.GameLogic.SkillRequirements	SkillRequirements	1
net.fdgames.Rules.Skills	Skills	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.Rules.Skills	Skills	net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	1
net.fdgames.Rules.Spawn	Spawn	net.fdgames.ek.Settings	Settings	1
net.fdgames.Rules.Spawn	Spawn	net.fdgames.GameEntities.CharacterSheet.CharacterResistances	CharacterResistances	1
net.fdgames.Rules.Spawn	Spawn	net.fdgames.GameEntities.Character	Character	1
net.fdgames.Rules.Spawn	Spawn	net.fdgames.Rules.Rules	Rules	1
net.fdgames.Rules.TrapData	TrapData	net.fdgames.GameEntities.Helpers.Damage	Damage	1
net.fdgames.Rules.WeaponStats	WeaponStats	net.fdgames.GameEntities.Helpers.DamageEffect	DamageEffect	1
net.fdgames.Rules.WeaponStats	WeaponStats	net.fdgames.GameEntities.Helpers.Damage	Damage	1
net.fdgames.TiledMap.Objects.ItemConversation	ItemConversation	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.TiledMap.Objects.ItemConversation	ItemConversation	net.fdgames.assets.Assets	Assets	1
net.fdgames.TiledMap.Objects.MapLight	MapLight	m0.b	GameMap	1
net.fdgames.TiledMap.Objects.MapLight	MapLight	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.TiledMap.Objects.MapLight	MapLight	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.TiledMap.Objects.MapLight	MapLight	net.fdgames.GameEntities.MapObject	MapObject	1
net.fdgames.TiledMap.Objects.MapLight	MapLight	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.TiledMap.Objects.MapLight	MapLight	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.TiledMap.Objects.NPCSerializedSpawnData	NPCSerializedSpawnData	net.fdgames.GameEntities.Helpers.Shop	Shop	1
net.fdgames.TiledMap.Objects.Trigger	Trigger	net.fdgames.GameEntities.MapSprite	MapSprite	1
net.fdgames.TiledMap.Objects.Trigger	Trigger	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.TiledMap.Objects.Trigger	Trigger	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.TiledMap.Objects.Trigger	Trigger	net.fdgames.GameLogic.ActionsSet	ActionsSet	1
net.fdgames.TiledMap.Objects.Trigger	Trigger	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.assets.AnimationLoader	AnimationLoader	net.fdgames.Rules.Rules	Rules	1
net.fdgames.assets.AnimationSet	AnimationSet	net.fdgames.GameEntities.MapActor	MapActor	1
net.fdgames.assets.Assets	Assets	net.fdgames.GameEntities.Character	Character	1
net.fdgames.assets.Assets	Assets	net.fdgames.ek.Settings	Settings	1
net.fdgames.assets.Assets	Assets	net.fdgames.Helpers.TextList	TextList	1
net.fdgames.assets.Assets	Assets	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.assets.GameAssets	GameAssets	net.fdgames.ek.Settings	Settings	1
net.fdgames.assets.GameAssets	GameAssets	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.assets.GameAssets	GameAssets	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.assets.GameMusic	GameMusic	net.fdgames.ek.Settings	Settings	1
net.fdgames.assets.IntroStage	IntroStage	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.assets.MapParticleEffectPool	MapParticleEffectPool	net.fdgames.GameEntities.MapObject	MapObject	1
net.fdgames.assets.SlashAnimation	SlashAnimation	net.fdgames.GameEntities.MapActor	MapActor	1
net.fdgames.ek.ControllerConfig	ControllerConfig	net.fdgames.ek.ControllerCommand	ControllerCommand	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	n0.p1	WaitWindow	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	n0.z	GameHUD	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	k0.a	GameLevelRenderer	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.Rules.Rules	Rules	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.ek.ControllerCommand	ControllerCommand	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.Helpers.Serializer	Serializer	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.assets.Assets	Assets	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.GameWorld.GameWorld	GameWorld	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.ek.android.MainActivity	MainActivity	1
net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.ek.GPGSUpdate	GPGSUpdate	l0.b	GameScreen	1
net.fdgames.ek.GPGSUpdate	GPGSUpdate	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.ek.GPGSUpdate	GPGSUpdate	net.fdgames.ek.android.MainActivity	MainActivity	1
net.fdgames.ek.GPGSUpdate	GPGSUpdate	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.ek.KeyboardConfig	KeyboardConfig	net.fdgames.ek.ControllerCommand	ControllerCommand	1
net.fdgames.ek.Settings	Settings	l0.b	GameScreen	1
net.fdgames.ek.Settings	Settings	l0.e	MainMenuScreen	1
net.fdgames.ek.Settings	Settings	n0.z	GameHUD	1
net.fdgames.ek.Settings	Settings	net.fdgames.assets.GameMusic	GameMusic	1
net.fdgames.ek.Settings	Settings	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.ek.Settings	Settings	net.fdgames.Helpers.Serializer	Serializer	1
net.fdgames.ek.Settings	Settings	net.fdgames.assets.Assets	Assets	1
net.fdgames.ek.Settings	Settings	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.ek.Settings	Settings	net.fdgames.ek.android.MainActivity	MainActivity	1
net.fdgames.ek.Settings	Settings	net.fdgames.GameWorld.GameVariables	GameVariables	1
net.fdgames.ek.android.MainActivity	MainActivity	q0.a	BackupWindow	3
net.fdgames.ek.android.MainActivity	MainActivity	l0.b	GameScreen	1
net.fdgames.ek.android.MainActivity	MainActivity	net.fdgames.Helpers.Serializer	Serializer	1
net.fdgames.ek.android.MainActivity	MainActivity	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.ek.android.MainActivity	MainActivity	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.ek.android.MainActivity	MainActivity	net.fdgames.ek.IPlatformResolver	IPlatformResolver	1
o0.a	ArmorImage	net.fdgames.assets.GameAssets	GameAssets	1
o0.a	ArmorImage	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.a	ArmorImage	net.fdgames.assets.Assets	Assets	1
o0.a0	TraitsWindow	n0.t	ExtendedTextButton	8
o0.a0	TraitsWindow	n0.k1	SimpleDialog	1
o0.a0	TraitsWindow	l0.e	MainMenuScreen	1
o0.a0	TraitsWindow	n0.z	GameHUD	1
o0.a0	TraitsWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.a0	TraitsWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.a0	TraitsWindow	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.a0	TraitsWindow	net.fdgames.assets.Assets	Assets	1
o0.a0	TraitsWindow	net.fdgames.Helpers.GameString	GameString	1
o0.b	CharacterCriticalDamageDescription	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.b	CharacterCriticalDamageDescription	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.b	CharacterCriticalDamageDescription	net.fdgames.assets.Assets	Assets	1
o0.c	CharacterDamageDescription	net.fdgames.Rules.Rules	Rules	1
o0.c	CharacterDamageDescription	net.fdgames.assets.GameAssets	GameAssets	1
o0.c	CharacterDamageDescription	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.c	CharacterDamageDescription	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.c	CharacterDamageDescription	net.fdgames.assets.Assets	Assets	1
o0.c	CharacterDamageDescription	net.fdgames.GameEntities.Helpers.Damage	Damage	1
o0.d	CharacterPreview	net.fdgames.GameEntities.Character	Character	1
o0.d	CharacterPreview	net.fdgames.GameEntities.MapActor	MapActor	1
o0.d	CharacterPreview	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.e	CharacterWindow	n0.z	GameHUD	2
o0.e	CharacterWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.e	CharacterWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.e	CharacterWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.f	CharacterWindow	o0.i	InventorySlotImage	51
o0.f	CharacterWindow	n0.t	ExtendedTextButton	35
o0.f	CharacterWindow	n0.a	ADTProgressBar	9
o0.f	CharacterWindow	o0.e	CharacterWindow	9
o0.f	CharacterWindow	n0.z	GameHUD	6
o0.f	CharacterWindow	k0.a	GameLevelRenderer	3
o0.f	CharacterWindow	o0.k	ItemPreviewTable	3
o0.f	CharacterWindow	o0.c	CharacterDamageDescription	2
o0.f	CharacterWindow	o0.b	CharacterCriticalDamageDescription	2
o0.f	CharacterWindow	o0.a	ArmorImage	2
o0.f	CharacterWindow	o0.d	CharacterPreview	2
o0.f	CharacterWindow	o0.g	CharacterWindow	2
o0.f	CharacterWindow	n0.k1	SimpleDialog	1
o0.f	CharacterWindow	n0.l1	SkillButton	1
o0.f	CharacterWindow	n0.z0	HowManyDialog	1
o0.f	CharacterWindow	p0.b	TipDialog	1
o0.f	CharacterWindow	o0.m	QuickSlotWindow	1
o0.f	CharacterWindow	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
o0.f	CharacterWindow	net.fdgames.Rules.Rules	Rules	1
o0.f	CharacterWindow	net.fdgames.GameEntities.CharacterSheet.SheetBonus	SheetBonus	1
o0.f	CharacterWindow	net.fdgames.Rules.Item	Item	1
o0.f	CharacterWindow	net.fdgames.Rules.SkillActions	SkillActions	1
o0.f	CharacterWindow	net.fdgames.GameEntities.Character	Character	1
o0.f	CharacterWindow	net.fdgames.GameEntities.Helpers.Lootable	Lootable	1
o0.f	CharacterWindow	net.fdgames.ek.Settings	Settings	1
o0.f	CharacterWindow	net.fdgames.assets.Assets	Assets	1
o0.f	CharacterWindow	net.fdgames.Helpers.FDUtils	FDUtils	1
o0.f	CharacterWindow	net.fdgames.GameEntities.CharacterSheet.CharacterEffects	CharacterEffects	1
o0.f	CharacterWindow	net.fdgames.GameEntities.Helpers.DamageEffect	DamageEffect	1
o0.f	CharacterWindow	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.f	CharacterWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.f	CharacterWindow	net.fdgames.GameEntities.Helpers.Shop	Shop	1
o0.f	CharacterWindow	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.f	CharacterWindow	net.fdgames.GameEntities.CharacterSheet.CharacterInventory	CharacterInventory	1
o0.f	CharacterWindow	net.fdgames.GameEntities.CharacterSheet.CharacterResistances	CharacterResistances	1
o0.f	CharacterWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.f	CharacterWindow	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
o0.f	CharacterWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.f	CharacterWindow	net.fdgames.Helpers.GameString	GameString	1
o0.f	CharacterWindow	net.fdgames.GameEntities.Final.Loot	Loot	1
o0.h	ChooseSkillSlotDialog	n0.t	ExtendedTextButton	18
o0.h	ChooseSkillSlotDialog	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.h	ChooseSkillSlotDialog	net.fdgames.assets.Assets	Assets	1
o0.h	ChooseSkillSlotDialog	net.fdgames.Helpers.GameString	GameString	1
o0.i	InventorySlotImage	n0.z	GameHUD	3
o0.i	InventorySlotImage	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
o0.i	InventorySlotImage	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.i	InventorySlotImage	net.fdgames.Rules.Rules	Rules	1
o0.i	InventorySlotImage	net.fdgames.assets.GameAssets	GameAssets	1
o0.i	InventorySlotImage	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.i	InventorySlotImage	net.fdgames.Rules.Item	Item	1
o0.i	InventorySlotImage	net.fdgames.ek.Settings	Settings	1
o0.i	InventorySlotImage	net.fdgames.assets.Assets	Assets	1
o0.i	InventorySlotImage	net.fdgames.GameWorld.GameData	GameData	1
o0.j	ItemDescriptionTable	n0.z	GameHUD	1
o0.j	ItemDescriptionTable	net.fdgames.GameEntities.CharacterSheet.CharacterResistances	CharacterResistances	1
o0.j	ItemDescriptionTable	net.fdgames.Helpers.GameString	GameString	1
o0.j	ItemDescriptionTable	net.fdgames.Rules.Rules	Rules	1
o0.j	ItemDescriptionTable	net.fdgames.assets.GameAssets	GameAssets	1
o0.j	ItemDescriptionTable	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.j	ItemDescriptionTable	net.fdgames.Rules.WeaponStats	WeaponStats	1
o0.j	ItemDescriptionTable	net.fdgames.Rules.Item	Item	1
o0.j	ItemDescriptionTable	net.fdgames.assets.Assets	Assets	1
o0.j	ItemDescriptionTable	net.fdgames.GameEntities.Helpers.Damage	Damage	1
o0.j	ItemDescriptionTable	net.fdgames.GameEntities.CharacterSheet.CharacterTraits	CharacterTraits	1
o0.j	ItemDescriptionTable	net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	1
o0.k	ItemPreviewTable	n0.z	GameHUD	3
o0.k	ItemPreviewTable	n0.k1	SimpleDialog	1
o0.k	ItemPreviewTable	net.fdgames.Rules.Rules	Rules	1
o0.k	ItemPreviewTable	net.fdgames.assets.GameAssets	GameAssets	1
o0.k	ItemPreviewTable	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.k	ItemPreviewTable	net.fdgames.Rules.ItemAttributes	ItemAttributes	1
o0.k	ItemPreviewTable	net.fdgames.Rules.WeaponStats	WeaponStats	1
o0.k	ItemPreviewTable	net.fdgames.Rules.Item	Item	1
o0.k	ItemPreviewTable	net.fdgames.ek.Settings	Settings	1
o0.k	ItemPreviewTable	net.fdgames.assets.Assets	Assets	1
o0.k	ItemPreviewTable	net.fdgames.Helpers.GameString	GameString	1
o0.k	ItemPreviewTable	net.fdgames.Helpers.FDUtils	FDUtils	1
o0.l	JournalWindow	n0.t	ExtendedTextButton	3
o0.l	JournalWindow	net.fdgames.GameWorld.WorldEvents	WorldEvents	1
o0.l	JournalWindow	net.fdgames.GameWorld.DynamicQuest	DynamicQuest	1
o0.l	JournalWindow	net.fdgames.assets.Assets	Assets	1
o0.l	JournalWindow	net.fdgames.Helpers.FDUtils	FDUtils	1
o0.l	JournalWindow	net.fdgames.GameWorld.GameWorld	GameWorld	1
o0.l	JournalWindow	net.fdgames.GameWorld.Rumor	Rumor	1
o0.l	JournalWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.l	JournalWindow	net.fdgames.GameWorld.Quest	Quest	1
o0.l	JournalWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.l	JournalWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.l	JournalWindow	net.fdgames.GameWorld.Quests	Quests	1
o0.l	JournalWindow	net.fdgames.Helpers.GameString	GameString	1
o0.l	JournalWindow	net.fdgames.GameWorld.DynamicEvent	DynamicEvent	1
o0.m	QuickSlotWindow	n0.t	ExtendedTextButton	4
o0.m	QuickSlotWindow	o0.f	CharacterWindow	3
o0.m	QuickSlotWindow	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
o0.m	QuickSlotWindow	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.m	QuickSlotWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.m	QuickSlotWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.m	QuickSlotWindow	net.fdgames.assets.Assets	Assets	1
o0.m	QuickSlotWindow	net.fdgames.Helpers.GameString	GameString	1
o0.m	QuickSlotWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.n	ReputationWindow	n0.t	ExtendedTextButton	3
o0.n	ReputationWindow	n0.z	GameHUD	1
o0.n	ReputationWindow	net.fdgames.GameWorld.GameWorld	GameWorld	1
o0.n	ReputationWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.n	ReputationWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.n	ReputationWindow	net.fdgames.GameWorld.WorldFaction	WorldFaction	1
o0.n	ReputationWindow	net.fdgames.assets.Assets	Assets	1
o0.n	ReputationWindow	net.fdgames.Helpers.GameString	GameString	1
o0.n	ReputationWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.o	SkillDetailTable	n0.t	ExtendedTextButton	3
o0.o	SkillDetailTable	n0.z	GameHUD	2
o0.o	SkillDetailTable	net.fdgames.GameEntities.Final.Player	Player	1
o0.o	SkillDetailTable	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
o0.o	SkillDetailTable	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.o	SkillDetailTable	net.fdgames.Rules.Skill	Skill	1
o0.o	SkillDetailTable	net.fdgames.Helpers.GameString	GameString	1
o0.o	SkillDetailTable	net.fdgames.GameWorld.GameData	GameData	1
o0.p	SkillDetailTable	n0.t	ExtendedTextButton	2
o0.p	SkillDetailTable	net.fdgames.GameLogic.SkillRequirements	SkillRequirements	1
o0.p	SkillDetailTable	net.fdgames.Rules.Skill	Skill	1
o0.p	SkillDetailTable	net.fdgames.ek.Settings	Settings	1
o0.p	SkillDetailTable	net.fdgames.assets.Assets	Assets	1
o0.p	SkillDetailTable	net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	1
o0.p	SkillDetailTable	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.p	SkillDetailTable	net.fdgames.assets.GameAssets	GameAssets	1
o0.p	SkillDetailTable	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.p	SkillDetailTable	net.fdgames.GameWorld.GameData	GameData	1
o0.p	SkillDetailTable	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
o0.p	SkillDetailTable	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.p	SkillDetailTable	net.fdgames.GameEntities.Helpers.SkillSet	SkillSet	1
o0.p	SkillDetailTable	net.fdgames.Helpers.GameString	GameString	1
o0.q	SkillImage	net.fdgames.assets.GameAssets	GameAssets	1
o0.q	SkillImage	net.fdgames.Rules.Skill	Skill	1
o0.q	SkillImage	net.fdgames.assets.Assets	Assets	1
o0.r	SkillInfoWindow	n0.t	ExtendedTextButton	2
o0.r	SkillInfoWindow	n0.z	GameHUD	2
o0.r	SkillInfoWindow	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.r	SkillInfoWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.r	SkillInfoWindow	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.r	SkillInfoWindow	net.fdgames.Rules.Skills	Skills	1
o0.r	SkillInfoWindow	net.fdgames.Rules.Skill	Skill	1
o0.r	SkillInfoWindow	net.fdgames.assets.Assets	Assets	1
o0.r	SkillInfoWindow	net.fdgames.Helpers.GameString	GameString	1
o0.s	SkillTrainWindow	n0.t	ExtendedTextButton	6
o0.s	SkillTrainWindow	k0.a	GameLevelRenderer	3
o0.s	SkillTrainWindow	n0.z	GameHUD	2
o0.s	SkillTrainWindow	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
o0.s	SkillTrainWindow	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.s	SkillTrainWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.s	SkillTrainWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.s	SkillTrainWindow	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.s	SkillTrainWindow	net.fdgames.Rules.Skills	Skills	1
o0.s	SkillTrainWindow	net.fdgames.GameEntities.Helpers.SkillSet	SkillSet	1
o0.s	SkillTrainWindow	net.fdgames.Rules.Skill	Skill	1
o0.s	SkillTrainWindow	net.fdgames.assets.Assets	Assets	1
o0.s	SkillTrainWindow	net.fdgames.Helpers.GameString	GameString	1
o0.s	SkillTrainWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.t	SkillWindow	n0.t	ExtendedTextButton	12
o0.t	SkillWindow	n0.z	GameHUD	6
o0.t	SkillWindow	l0.e	MainMenuScreen	3
o0.t	SkillWindow	n0.k1	SimpleDialog	1
o0.t	SkillWindow	net.fdgames.Rules.Rules	Rules	1
o0.t	SkillWindow	net.fdgames.Rules.Skills	Skills	1
o0.t	SkillWindow	net.fdgames.Rules.Skill	Skill	1
o0.t	SkillWindow	net.fdgames.ek.Settings	Settings	1
o0.t	SkillWindow	net.fdgames.assets.Assets	Assets	1
o0.t	SkillWindow	net.fdgames.GameLevel.GameLevel	GameLevel	1
o0.t	SkillWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.t	SkillWindow	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.t	SkillWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.t	SkillWindow	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
o0.t	SkillWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.t	SkillWindow	net.fdgames.GameEntities.Helpers.SkillSet	SkillSet	1
o0.t	SkillWindow	net.fdgames.Helpers.GameString	GameString	1
o0.u	SkillWindow	n0.k1	SimpleDialog	1
o0.v	SkillWindow	net.fdgames.Rules.Skills	Skills	1
o0.w	SkillWindow	net.fdgames.Rules.Skills	Skills	1
o0.x	StatsDetailWindow	n0.t	ExtendedTextButton	2
o0.x	StatsDetailWindow	n0.z	GameHUD	1
o0.x	StatsDetailWindow	net.fdgames.GameEntities.CharacterSheet.SheetEffects	SheetEffects	1
o0.x	StatsDetailWindow	net.fdgames.Rules.Rules	Rules	1
o0.x	StatsDetailWindow	net.fdgames.GameEntities.CharacterSheet.SheetBonus	SheetBonus	1
o0.x	StatsDetailWindow	net.fdgames.Rules.Item	Item	1
o0.x	StatsDetailWindow	net.fdgames.assets.Assets	Assets	1
o0.x	StatsDetailWindow	net.fdgames.Helpers.FDUtils	FDUtils	1
o0.x	StatsDetailWindow	net.fdgames.GameEntities.CharacterSheet.CharacterEffects	CharacterEffects	1
o0.x	StatsDetailWindow	net.fdgames.assets.GameAssets	GameAssets	1
o0.x	StatsDetailWindow	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.x	StatsDetailWindow	net.fdgames.Rules.ItemAttributes	ItemAttributes	1
o0.x	StatsDetailWindow	net.fdgames.Rules.WeaponStats	WeaponStats	1
o0.x	StatsDetailWindow	net.fdgames.ek.GPGSUpdate	GPGSUpdate	1
