spawn_ID	name	name_ES	russian	PT	DE	PL	CZ	TR	IT	FR
rapper_4	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	
black_guard	Guard	Guardia	Страж	Guarda	Wache	Strażnik	Stráž	Muhafız	Guardia	
H6_bandit_ataman	Ataman	Ataman	Атаман
bubba	Bubba	Bubba	Бубба
bubba_2	Bubba	Bubba	Бубба
hicks	Hicks	Hicks	Хикс
master_ultra_violence	Master of Ultra Violence	Master of Ultra Violence	Мастер Ультра Насилия
winter_spirit_forest	Winter Spirit of Forest	Winter Spirit of forest	Зимний дух леса							
fur_tree	Festive fir tree	Festive fir tree	Праздничная ёлка
oberon	Oberon	Oberon	Оберон
green_bastard	Green bastard	Green bastard	Зелёный ублюдок
evil_snow_maiden	Evil Snow Maiden	Evil Snow Maiden	Злая снегурочка
horned	Horned	Horned	Рогатый
villager_male_boy	Little boy	Little boy	Маленький мальчик
ginevra	Ginevra	Ginevra	Джинерва
toy_torturer_1	Toy Torturer	Toy Torturer	Игрушечный истязатель
toy_torturer_2	Toy Torturer	Toy Torturer	Игрушечный истязатель
barrels_drink	Barrels of drink	Barrels of drink	Бочки с напитком
iron_nut	Iron Nut	Iron Nut	Железный орех
pig	Piggy	Piggy	Хрюша
wizard_green_static	Wizard	Wizard	Волшебник
adept_greatness	His Majesty's adept	His Majesty's adept	Адепт Его Величества
adept_greatness2	His Majesty's adept	His Majesty's adept	Адепт Его Величества
adept_greatness3	His Majesty's adept	His Majesty's adept	Адептка Его Величества
adept_greatness4	His Majesty's adept	His Majesty's adept	Адептка Его Величества
adept_greatness5	His Majesty's adept	His Majesty's adept	Адептка Его Величества
adept_greatness6	His Majesty's adept	His Majesty's adept	Адептка Его Величества
adept_greatness7	His Majesty's adept	His Majesty's adept	Адептка Его Величества
H12_adept_greatness	His Majesty's adept	His Majesty's adept	Адепт Его Величества
C7_adept_greatness	His Majesty's adept	His Majesty's adept	Адепт Его Величества
C13_adept_greatness	His Majesty's adept	His Majesty's adept	Адептка Его Величества
C7_adept_greatness2	His Majesty's adept	His Majesty's adept	Адепт Его Величества
F9_adept_greatness	His Majesty's adept	His Majesty's adept	Адептка Его Величества
H8_black_ghost	Black Ghost	Vampiro	Черный Призрак
H12_janod	Janod	Janod	Дженод	Janod	Janod	Janod	Janod	Janod	Janod	
archmagister2	Archmagister of all Kingdoms	Archmagister	АрхиМагистр всех королевств
adaon_guard	Guardian	Guardian	Стражник
adaon_guard_2	Guardian	Guardian	Стражник
adaon_scientist	Adaon scientist	Adaon scientist	Адаон-учёный
adaon_prime	Adaon-Prime	Adaon-Prime	Адаон-Прайм
adaon_outlaw	Adaon outlaw	Adaon outlaw	Адаон-разбойник
adaon_king	King Adaon	King Adaon	Король Адаон
adaon_priest	Brother Adaon	Brother Adaon	Брат Адаон
ada	Ada	Ada	Ада
adaon_batrax	Adaon batrax	Adaon batrax	Адаон-батракс
adaon_demonologist	Adaon-Demonologist	Adaon-Demonologist	Адаон Демонолог
archmagister3	Archmagister of all Kingdoms	Archmagister	АрхиМагистр всех королевств
R6_human_archer_female	Archer	Arquero	Лучница
R6_human_soldier	Soldier	Soldado	Солдат	Soldado	Soldat	Żołnierz	Voják	Asker	Soldato	
vanda_1	Vanda	Vanda	Ванда
vanda_2	Vanda	Vanda	Ванда
trima	Trima	Trima	Трима
R6_villager_male_green	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	
R6_villager_female_purple	Villager	Aldeano	Селянка	Aldeã	Bürger	Wieśniaczka	Vesničanka	Köylü	Paesana	
R6_villager_female_blue	Villager	Aldeano	Селянка	Aldeã	Bürger	Wieśniaczka	Vesničanka	Köylü	Paesana	
R7_convict	Bandit	Bandit	Бандит
R7_fugitive	Fugitive	Fugitive	Беглец
R7_fugitive_2	Fugitive	Fugitive	Беглец
S11_boy	Little boy	Little boy	Маленький мальчик
male_ai	Oracle	Oracle	Оракул
