spawn_ID	name	name_ES	russian	PT	DE	PL	CZ	TR	IT	FR
guild_mercenary	Mercenary	Mercenario	Наёмник	Mercenário	Söldner	Najemnik	Žoldák	Paralı Asker	Mercenario	Mercenaire
dumek	Sergeant Dumek	Sargento Dumek	Сержант Думек	Sargento Dumek	Sergeant Dumek	Sierżant Dumek	Seržant Dumek	Çavuş Dumek	Sergente Dumek	Sergeant Dumek
orc_warlord_xurta	Warlord Xurta	Comandante Xurta	Военачальник Хурта	Comandante Xurta	Kriegsherr Xurta	Dowódca Xurta	Velitel Xurta	Kumandan Xurta	Comandante Xurta	Warlord Xurta
wyvern	Wyvern	Wyverna	Виверна	Wyvern	Wyver	Wiwerna	Wyvern	Ejder	Viverna	Wyvern
tolassian_priest	tolassian Champion	Sacerdote Tolassian	Толассианский Священник	Sacerdote Tolassiano	Tolassianischer Priester	Tolassjański czempion	Tolassianský šampión	Tolassian Şampiyon	Sacerdote Tolassiano	tolassian Champion
urcrymdrax	Urcrymdrax	Urcrymdrax	Уркримдракс	Urcrymdrax	Urcrymdrax	Urcrymdrax	Ucrymdrax	Urcrymdrax	Urcrymdrax	Urcrymdrax
faazvolfrul	Faazvolfrul	Faazvolfrul	Фаазволфрул	Faazvolfrul	Faazvolfrul	Faazvolfrul	Faazvolfrul	Faazvolfrul	Faazvolfrul	Faazvolfrul
wyvern_whelp	Wyvern whelp	Cría de Wyverna	Детёныш Виверны	Filhote de Wyvern	Junge Wyver	Młoda wiwerna	Wyvernské mládě	Ejder Yavrusu	Cucciolo di Viverna	Wyvern whelp
fire_drake	Fire Drake	Draco de Fuego	Огненный Драконид	Dragão do Fogo	Feuerdrache	Ognisty smok	Ohnivý drak	Ateş Ejderhası	Drago di Fuoco	Fire Drake
ice_drake	Ice Drake	Draco de Hielo	Ледяной Драконид	Dragão do Gelo	Eisdrache	Lodowy smok	Ledový drak	Buz Ejderhası	Drago dei Ghiacci	Ice Drake
janod	Janod	Janod	Дженод	Janod	Janod	Janod	Janod	Janod	Janod	Janod
druid	Druid	Druida	Друид	Druida	Druide	Druid	Druid	Druid	Druido	Druid
druid_rhoneis	Varannari Druid	Druida Varannari	Друид Вараннари	Druida Varannari	Varannari-Druide	Druid Varannari	Varannarský druid	Varannari Druid	Druido Varannari	Varannari Druid
druid_bodyguard	Bodyguard	Guardaespaldas	Телохранитель	Guarda Costas	Leibwächter	Ochroniarz	Tělesný strážce	Koruma	Guardaspalle	Garde du Corps
human_werewolf				Lobisomem			Vlkodlak			
enraged_werewolf	Furious Werewolf	Hombre-Lobo Furioso	Разъярённый Оборотень	Lobisomem Furioso	Wütender Werwolf	Rozwścieczony wilkołak	Rozzuřený vlkodlak	Öfkeli Kurtadam	Licantropo Furioso	Furious Werewolf
bafrat	Bafrat	Bafrat	Бафрат	Bafrat	Bafrat	Bafrat	Bafrat	Bafrat	Bafrat	Bafrat
centurion_kanum	Centurion	Centurión	Центурион	Centurião	Zenturio	Centurion	Centurión	Yüzbaşı	Centurione	Centurion
madman_sargos	A scarred vagabond	Vagabundo desfigurado	Изувеченный бродяга	Um vagabundo desfigurado	Vernarbter Vagabund	Bliznowaty włóczęga	Vystrašený vagabond	Korkmuş Bir Derbeder	Vagabondo sfigurato	A scarred vagabond
druid_tyogos	Tyogos	Tyogos	Тийогос	Tyogos	Tyogos	Tyogos	Tyogos	Tyogos	Tyogos	Tyogos
bodyguard_surtag	Surtag	Surtag	Суртаг	Surtag	Surtag	Surtag	Surtag	Surtag	Surtag	Surtag
xidar	Lady Xidar	Lady Xidar	Леди Зидар	Lady Xidar	Lady Xidar	Pani Xidar	Lady Xidar	Leydi Xidar	Lady Xidar	Lady Xidar
lich_G7	Araim Darkflames	Araim Llamaoscura	Араим Тёмнопламень	Araim Darkflames	Araim Dunkelflamme	Araim Czarny Płomień	Araim Darkflame	Araim Darkflame	Araim Lamaoscura	Araim Darkflames
rogue_archer_8	Archer	Arquero	Стрелок	Arqueiro	Bogenschütze	Łucznik	Lučištník	Okçu	Arciere	Archer
rogue_melee_8	Rogue	Pícaro	Негодяй	Patife	Dieb	Łotrzyk	Darebák	Düzenbaz	Vagabondo	Rogue
rodo	Rodo	Rodo	Родо	Rodo	Rodo	Rodo	Rodo	Rodo	Rodo	Rodo
rogue_archer_12	Archer	Arquero	Стрелок	Arqueiro	Bogenschütze	Łucznik	Lučištník	Okçu	Arciere	Archer
rogue_melee_12	Rogue	Pícaro	Негодяй	Patife	Dieb	Łotrzyk	Darebák	Düzenbaz	Vagabondo	Rogue
nifuruc	Nifuruc	Nifuruc	Нифурук	Nifuruc	Nifuruc	Nifuruc	Nifuruc	Nifuruc	Nifuruc	Nifuruc
kardagis	Kardagis	Kardagis	Кардагис	Kardagis	Kardagis	Kardagis	Kardagis	Kardagis	Kardagis	Kardagis
knight	Knight	Caballero	Рыцарь	Cavaleiro	Ritter	Rycerz	Rytíř	Şövalye 	Cavaliere	Chevalier
female_knight	Knight	Knight	Рыцарь	Cavaleira	Ritter	Rycerz	Rytíř	Şövalye 	Cavaliere	Chevalier
raegar	Raegar	Raegar	Рэйгар	Raegar	Raegar	Raegar	Raegar	Raegar	Raegar	Raegar
renda_windstrike	Renda Windstrike	Renda Windstrike	Рэнда Виндстрайк	Renda Windstrike	Renda Windstrike	Renda Uderzenie Wiatru	Renda Windstrike	Renda Windstrike	Renda Windstrike	Renda Windstrike
renda_windstrike_hostile	Renda Windstrike	Renda Windstrike	Рэнда Виндстрайк	Renda Windstrike	Renda Windstrike	Renda Uderzenie Wiatru	Renda Windstrike	Renda Windstrike	Renda Windstrike	Renda Windstrike
gurr	Gurr	Gurr	Гурр	Gurr	Gurr	Gurr	Gurr	Gurr	Gurr	Gurr
gurr_hostile	Gurr	Gurr	Гурр	Gurr	Gurr	Gurr	Gurr	Gurr	Gurr	Gurr
mad_monk	Mad Monk	Monje Loco	Монах-безумец	Monge Louco	Irrer Mönch	Szalony mnich	Šílený mnich	Deli Keşiş	Monaco Pazzo	Mad Monk
mad_monk_healer	Mad Monk	Monje Loco	Монах-безумец	Monge Louco	Irrer Mönch	Szalony mnich	Šílený mnich	Deli Keşiş	Monaco Pazzo	Mad Monk
travelling_monk	Monk	Monje	Монах	Monge	Mönch	Mnich	Mnich	Keşiş	Monaco	Moine
master_monk	Mad Master	Maestro Loco	Безумный Настоятель	Mestre Louco	Irrer Meister	Szalony mistrz	Šílený mistr	Deli Üstad	Maestro Pazzo	Mad Master
primzar	Wizard	Primzar	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Stregone	Sorcier
leanna_assassin	A Lady	Dama	Дама	Dama	Eine Dame	Dama	Milostpaní	Hanımefendi	Dama	A Lady
zenmo	Zenmo	Zenmo	Зенмо	Zenmo	Zenmo	Zenmo	Zenmo	Zenmo	Zenmo	Zenmo
sulidar	Sulidar	Sulidar	Сулидар	Sulidar	Sulidar	Sulidar	Sulidar	Sulidar	Sulidar	Sulidar
D8_werewolf	Werewolf	Hombre-Lobo	Оборотень	Lobisomem	Werwolf	Wilkołak	Vlkodlak	Kurtadam	Licantropo	Werewolf
jailer	Jailer	Carecelero	Тюремщик	Carcereiro	Kerkermeister	Dozorca	Žalářník	Gardiyan	Secondino	Jailer
knight_hostile	Soldier	Soldado	Солдат	Soldado	Soldat	Żołnierz	Voják	Asker	Soldato	Soldier
female_knight_hostile	Soldier	Soldado	Солдат	Soldada	Soldat	Żołnierz	Vojačka	Asker	Soldato	Soldier
hostile_decurion	Soldier	Soldado	Солдат	Soldado	Soldat	Żołnierz	Voják	Asker	Soldato	Soldier
witch	Varannari Witch	Bruja Varannari	Ведьма Вараннари	Bruxa Varannari	Varannari-Hexe	Czarownica Varannari	Varannarská čarodejnice	Varannari Cadı	Strega Varannari	Varannari Witch
witch_greater	Hag	Hechicera	Баба-Яга	Bruxa Anciã	Hexe	Wiedźma	Vyšší čarodejnice	Cadı	Megera	Hag
D8_nightwalker	Nightwalker	Caminante Nocturno	Неспящий	Caminhante Noturno	Nachtwanderer	Nocny Wędrowiec	Noční chodec	Gece Yürüyen	Viandante Notturno	Nightwalker
NI_nightwalker	Nightwalker	Caminante Nocturno	Неспящий	Caminhante Noturno	Nachtwanderer	Nocny Wędrowiec	Noční chodec	Gece Yürüyen	Viandante Notturno	Nightwalker
elemental_earth_lesser	Lesser Earth Elemental	Elemental de Tierra Menor	Малый Элементаль Земли	Elemental de Terra Inferior	Niederer Erdelementar	Mniejszy żywiołak ziemi	Menší elementál	Küçük Toprak Elementali	Elementale della Terra Minore	Lesser Earth Elemental
elemental_earth	Earth Elemental	Elemental de Tierra	Элементаль Земли	Elemental de Terra	Erdelementar	Żywiołak ziemi	Zemní elementál	Toprak Elemental	Elementale della Terra	Earth Elemental
elemental_acid	Acid Elemental	Elemental de Ácido	Элементаль Яда	Elemental de Ácido	Säureelementar	Żywiołak kwasu	Kyselý elementál	Asit Elemental	Elementale dell'Acido	Acid Elemental
golem_iron	Iron Golem	Golem de Hierro	Железный Голем	Golem de Ferro	Eisengolem	Żelazny golem	Železný golem	Demir Golem	Golem di Ferro	Iron Golem
hill_giant	Hill Giant	Gigante de las Colinas	Горный Великан	Gigante das Colinas	Hügelriese	Olbrzym górski	Horský obr	Tepe Devi	Gigante delle Colline	Hill Giant
hill_giant_chieftain	Giant Chieftain	Jefe Gigante	Вождь Великанов	Chefe Gigante	Häuptling der Riesen	Herszt olbrzymów	Náčelník obrů	Dev Şefi	Capo dei Giganti	Giant Chieftain
ghostly_scribe	Ghostly Scribe	Escriba Fantasmal	Призрачный Писарь	Escriba Fantasma	Geisterhafter Schreiber	Duch skryby	Duch písaře	Hayalet Katip	Scriba Fantasma	Ghostly Scribe
mercia_royal_2	Brimard	Brimard	Бримард	Brimard	Brimard	Brimard	Brimard	Brimard	Brimard	Brimard
mercia_royal_3	Falund	Falund	Фалунд	Falund	Falund	Falund	Falund	Falund	Falund	Falund
mercia_royal_6	Nastur	Nastur	Настур	Nastur	Nastur	Nastur	Nastur	Nastur	Nastur	Nastur
J10_laertes	Laertes	Laertes	Лаэрт	Laertes	Laertes	Laertes	Laertes	Laertes	Laertes	Laertes
manticore_whelp	Manticore Whelp	Cría de Mantícore	Детёныш Мантикоры	Filhote de Mantícora	Junger Mantikor	Młoda mantikora	Mládě Manticora	Yavru Mantikor	Cucciolo di Manticora	Manticore Whelp
manticore_costume	Fake Manticore	Mantícore Falsa	Лже-мантикора	Mantícora Falsa	Falscher Mantikor	Atrapa mantikory	Falešný Manticore	Sahte Mantikor	Falsa Manticora	Fake Manticore
J10_laertes_hostile	Laertes	Laertes	Лаэрт	Laertes	Laertes	Laertes	Laertes	Laertes	Laertes	Laertes
J9_duremas	Duremas	Duremas	Дуремас	Duremas	Duremas	Duremas	Duremas	Duremas	Duremas	Duremas
batrax_kakrak	Kakrak	Kakrak	Какрак	Kakrak	Kakrak	Kakrak	Kakrak	Kakrak	Kakrak	Kakrak
batrax_elleira	Elleira	Elleira	Эллейра	Elleira	Elleira	Elleira	Elleira	Elleira	Elleira	Elleira
white_dragon	White Dragon	Dragón Blanco	Белый Дракон	Dragão Branco	Weißer Drache	Biały smok	Bílý drak	Beyaz Ejderha	Drago Bianco	White Dragon
red_dragon	Red Dragon	Dragón Rojo	Красный Дракон	Dragão Vermelho	Roter Drache	Czerwony smok	Červený drak	Kırmızı Ejderha	Drago Rosso	Red Dragon
green_dragon	Green Dragon	Dragón Verde	Зелёный Дракон	Dragão Verde	Grüner Drache	Zielony smok	Zelený drak	Yeşil Ejderha	Drago Verde	Green Dragon
minotaur_warlord	Minotaur Warlord	Señor de la Guerra Minotauro	Военачальник Минотавров	Minotauro Senhor da Guerra	Minotaurus-Kriegsherr	Władca minotaurów	Velitel Minotaurů	Minotor Kumandanı	Signore della Guerra Minotauro	Minotaur Warlord
lich	Lich	Lich	Лич	Lich	Lich	Licz	Lich	Liç	Lich	Lich
manticore_great	Great Manticore	Gran Mantícore	Большая Мантикора	Mantícora Grande	Großer Mantikor	Wielka mantykora	Velký Manticore	Büyük Mantikor	Grande Manticora	Great Manticore
manticore	Manticore	Mantícore	Мантикора	Mantícora	Mantikor	Mantykora	Manticore	Mantikor	Falsa Manticora	Manticore
troll_marauder	Troll Marauder	Rey Troll	Тролль-налётчик	Troll Saqueador	Troll-Plünderer	Troll wędrowny	Plenící trol	Trol Çapulcu	Re Troll	Troll Marauder
ursan_chief	Ursan Chief	Ursan	Урсан	Chefe Ursan	Ursan-Häuptling	Herszt Ursanów	Šéf Ursanů	Ursan Şefi	Capo Ursan	Ursan Chief
skeleton_warlord	Skeletal Warlord	Campeón Esqueleto	Скелет Генерала	Esqueleto Senhor da Guerra	Skelett-Kriegsherr	Herszt szkieletów	Velitel kostlivců	İskelet Kumandanı	Campione Scheletro	Skeletal Warlord
zuzsare	Flame Prophet	Profeta de la Llama	Пророчица Пламени	Profeta das Chamas	Flammenprophetin	Prorokini Ognia	Ohnivý prorok	Alev Kahini	Profeta della Lama	Flame Prophet
zuzsare_hostile	Zuz'sare	Zuz'sare	Зуз'саэр	Zuz'sare	Zuz'sare	Zuz'sare	Zuz'sare	Zuz'sare	Zuz'sare	Zuz'sare
undermother	The Undermother	La Inframadre	Мать Подземья	A Mãe das Profundezas	Mutter der Tiefe	Podziemna Królowa	Podzemní matka	Yer Ana	La Madre delle caverne	The Undermother
undermother_weak	The Undermother	La Inframadre	Мать Подземья	A Mãe das Profundezas	Mutter der Tiefe	Podziemna Królowa	Podzemní matka	Yer Ana	La Madre delle caverne	The Undermother
wild_werewolf	Werewolf	Hombre-Lobo Furioso	Оборотень	Lobisomem	Werwolf	Wilkołak	Vlkodlak	Kurtadam	Licantropo Furioso	Werewolf
D11_greater_demon	Greater Demon	Demonio Mayor	Архидемон	Demônio Superior	Höherer Dämon	Większy demon	Větší démon	Büyük İblis	Demone Maggiore	Greater Demon
manticore_lesser	Manticore Whelp	Cría de Mantícore	Детеныш Мантикоры	Filhote de Mantícora	Junger Mantikor	Młoda mantykora	Mládě Mantikora	Mantikor Ejderi	Cucciolo di Manticora	Manticore Whelp
mamba	Mamba	Mamba	Мамба	Mamba	Mamba	Mamba	Mamba	Mamba	Mamba	Mamba
coral_snake	Coral Snake	Serpiente Coral	Коралловая Змея	Cobra Coral	Korallenschlange	Wąż koralowy	Korálovec	Mercan Yılanı	Serpente Corallo	Coral Snake
friguld_guard	Guard	Guardia	Страж	Guarda	Wache	Strażnik	Stráž	Muhafız	Guardia	Garde
friguld_captain	Captain	Capitán	Капитан	Capitão	Hauptmann	Kapitan	Kapitán	Yüzbaşı	Capitano	Capitaine
h7_jarbad	Jarbad	Jarbad	Харбад	Jarbad	Jarbad	Jarbad	Jarbad	Jarbad	Jarbad	Jarbad
steel_thunder	Steel Thunder	Trueno de Acero	Стальной Гром	Trovão de Aço	Stählerner Donner	Stalowy Grzmot	Ocelový Hrom	Çelik Yıldırım	Tuono d'acciaio	Steel Thunder
H6_chancellor	Chancellor Malard 	Canciller Malard	Канцлер Мэлард	Chanceler Malard	Kanzler Malard	Kanclerz Malard	Kancléř Malard	Şansölye Malard	Cancelliere Malard	Chancellor Malard
giant_mamba	Giant Mamba	Mamba Gigante	Гигантская Мамба	Mamba Gigante	Riesenmamba	Mamba olbrzymia	Obrovská Mamba	Dev Mamba	Mamba Gigante	Giant Mamba
golem_iron_lesser	Iron Guardian	Guardián de Hierro	Железный Страж	Guardião de Ferro	Eiserner Wächter	Żelazny strażnik	Železný Strážce	Demir Muhafız	Guardiano di ferro	Iron Guardian
H6_snake	Zilda	Zilda	Зилда	Zilda	Zilda	Zilda	Zilda	Zilda	Zilda	Zilda
G6_snake	Zilda	Zilda	Зилда	Zilda	Zilda	Zilda	Zilda	Zilda	Zilda	Zilda
H6_director	Director	Director	Директор	Diretor	Direktor	Zarządca	Ředitel	Yönetici	Direttore	Director
kurg_ape	Kurg Ape	Mono Kurg	Кург Обезьяна	Kurg Símio	Kurg-Affe	Kurg	Kurgská Opice	Kurg Maymunu	Scimmia Kurg	Kurg Ape
kurg_silverback	Kurg Silverback	Lomo Plateado Kurg	Кург Сереброспин	Kurg Costaprateada	Kurg-Silberrücken	Kurg srebrnogrzbiety	Kurgský Stříbrohřbet	Kurg Gümüşsırt	Kurg Schienargento	Kurg Silverback
kurg_king	Kurg King	Rey Kurg	Король Кург	Kurg Rei	Kurg-König	Król Kurgów	Kurgský Král	Kurg Kralı	Re Kurg	Kurg King
kurg_elder	Kurg Elder	Anciano Kurg	Кург Старейшина	Kurg Ancião	Alter Kurg	Starszy Kurg	Kurgský Stařešina	Kurg Büyüğü	Kurg Anziano	Kurg Elder
H6_clerk	Clerk	Cajero	Клерк	Escriturário	Buchhalter	Kleryk	Úředník	Kâtip	Cassiere	Clerk
lich_H7	High Priest	Sumo Sacerdote	Первосвященник	Sumo Sacerdote	Hohepriester	Wysoki kapłan	Vysoký Kněz	Başrahip	Sommo sacerdote 	High Priest
D12_werewolf_ahroun	Ahroun	Ahroun	Ароун	Ahroun	Ahroun	Ahroun	Ahroun	Ahroun	Ahroun	Ahroun
D12_warrior	Warrior	Guerrero	Воин	Guerreiro	Krieger	Wojownik	Válečník	Savaşçı	Guerriero	Guerrier
D12_warrior_silver	Warrior	Guerrero	Воин	Guerreiro	Krieger	Wojownik	Válečník	Savaşçı	Guerriero	Guerrier
D12_xerla	Xerla	Xerla	Зерла	Xerla	Xerla	Xerla	Xerla	Xerla	Xerla	Xerla
lesser_werewolf	Werewolf	Hombre-Lobo	Оборотень	Lobisomem	Werwolf	Wilkołak	Vlkodlak	Kurtadam	Uomo Lupo	Werewolf
mercia_royal_1	Tharum	Tharum	Тарум	Tharum	Tharum	Tharum	Tharum	Tharum	Tharum	Tharum
ice_wolf	Ice Wolf	Lobo de Hielo	Ледовый Волк	Lobo Gélido	Eiswolf	Lodowy wilk	Polární Vlk	Buz Kurdu	Lupo del Ghiaccio	Ice Wolf
horror	Dimensional Parasite	Parásito Dimensional	Пространственный паразит	Parasita Dimensional	Parasit der Dimensionen	Międzywymiarowy Darmozjad	Dimenzní Parazit	Boyutlu parazit	Parassita Dimensionale	Dimensional Parasite
minotaur_ashen	Ashen Minotaur	Minotauro Sombrío	Пепельный Минотавр	Minotauro das Cinzas	Aschgrauer Minotaurus	Minotaur popiołu	Popelečný Minotaur	Ashen Minotaur	Minotauro Ombra	Ashen Minotaur
minotaur_oracle_ashen	Ashen Oracle	Oráculo Sombrío	Пепельный Оракул	Oráculo das Ruínas	Aschgraues Orakel	Wyrocznia popiołu	Popelečný Minotaur	Ashen Oracle	Oracolo Ombra	Ashen Oracle
minotaur_ashen_warlord	Ashen Warlord	Señor de las Cenizas	Пепельный Рубака	Lorde das Cinzas	Aschgrauer Kriegsherr	Władca popiołu	Popelečný Válečník	Ashen Warlord	Signore della guerra Ombra	Ashen Warlord
minotaur_underking	The Underking	El Rey Profundo	Король Подземья	Rei das Profundezas	König der Tiefe	Underking	Hlubinný Král	Underking	Il Re Profondo	The Underking
saaldarmelar	Saaldarmelar	Saaldarmelar	Саалдармилар	Saaldarmelar	Saaldarmelar	Saaldarmelar	Saaldarmelar	Saaldarmelar	Saaldarmelar	Saaldarmelar
xambyr	Xambyr	Xambyr	Замбир	Xambyr	Xambyr	Xambyr	Xambyr	Xambyr	Xambyr	Xambyr
steel_spider	Steel Spider	Araña de Acero	Паук из стали	Aranha de Aço	Stählerne Spinne	Stalowy pająk	Ocelový Pavouk	Çelik örümcek	Ragno d'acciaio	Steel Spider
steel_wizard	Steel Wizard	Mago de Acero	Маг из стали	Mago de Aço	Stählerner Zauberer	Stalowy czarodziej	Ocelový Čaroděj	Çelik sihirbazı	Mago d'acciaio	Steel Wizard
young_ice_wyrm	Young Ice Wyrm	Cría de Dragón Blanco	Ледяной Червец	Filhote de Dragão Gélido	Junger Eisdrache	Młody smok lodowy	Mládě Bílého Draka	Genç Buz Wyrm	Giovane Viverna di ghiaccio	Young Ice Wyrm
minotaur_royal_guard	Royal Guard	Guardia Real	Королевская стража	Guarda Real	Königliche Wache	Strażnik Królewski	Královský Gardista	Kraliyet Muhafızı	Guardia Reale	Royal Guard
minotaur_priest	Priest	Sacerdote	Жрец	Sacerdote	Priesterin	Kapłan	Kněžka	rahip	Sacerdote	Prêtre
minotaur_highpriest	High Priestess Br'mee	Suma Sacerdotisa Br'mee	Высшая Жрица Бр'Ми	Suma Sacerdotisa Br'mee	Hohepriesterin Br'mee	Wysoki Kapłan Br'mee	Vyšší Kněžka Br'mee	Yüksek rahip Br'mee	Alta Sacerdotessa Br'mee	High Priestess Br'mee
minotaur_king	King M'dmoo	Rey M'dmoo	Король Эм'Дмуу	Rei M'dmoo	König M'dmoo	Król M'dmoo	Král M'dmoo	Kral M'dmoo	Re M'dmoo	King M'dmoo
minotaur_renegade	Renegade	Renegade	Отступник	Renegado	Abtrünniger	Renegat	Odpadlík	Dönek	Rinnegato	Renegade
demonic_spider	Demonic Spider	Araña Demoníaca	Демонический паук	Aranha Demoníaca	Dämonenspinne	Demoniczny pająk	Démonický Pavouk	Şeytan Örümcek	Ragno demoniaco	Demonic Spider
zombie_dragon	Zombie Dragon	Dragón Zombie	Дракон-Зомби	Dragão Zumbi	Zombiedrache	Smok zombie	Dračí Zombie	Zombi ejderha	Drago Zombie	Zombie Dragon
goblin_zealot	Zealot	Fanático	Фанатик	Zelote	Zelot	Gorliwy goblin	Fanatik	fanatik	Fanatico	Zealot
dragon_priest	Dragon Priest	Sacerdote de Dragón	Жрец Дракона	Sacerdote Dracônico	Drachenpriester	Smoczy kapłan	Dračí Kněz	Ejderha rahip	Sacerdote del Drago	Dragon Priest
red_dragon_elder	Elder Dragon	Dragón Anciano	Древний Дракон	Dragão Ancião	Alter Drache	Starszy smok	Starší Drak	Yaşlı ejderha	Drago Anziano	Elder Dragon
valeran	Valeran	Valeran	Валеран	Valeran	Valeran	Valeran	Valeran	valeran	Valeran	Valeran
goblin_weaponsmith	Stridsibum	Stridsibum	Стридсибум	Stridsibum	Stridsibum	Stridsibum	Stridsibum	Stridsibum	Stridsibum	Stridsibum
war_droid	Battle Droid	Androide de Batalla	Боевой дроид	Droide de Batalha	Kampfdroide	Robot bitewny	Bitevní Droid	Savaş droid	Androide di Battaglia	Battle Droid
I3_amarisa	Amarisa	Amarisa	Амариса	Amarisa	Amarisa	Amarisa	Amarisa	amarisa	Amarisa	Amarisa
forsaken_knight	Forsaken	Olvidado	Отречённый	Exilado	Vergessener	Forsaken	Zatracený	terkedilmiş	Dimenticato	Forsaken
forsaken_assassin	Forsaken	Olvidado	Отречённый	Exilado	Vergessener	Forsaken	Zatracený	terkedilmiş	Dimenticato	Forsaken
forsaken_mage	Forsaken	Olvidado	Отречённый	Exilado	Vergessener	Forsaken	Zatracený	terkedilmiş	Dimenticato	Forsaken
magister	Magister	Maestro	Магистр	Magister	Magister	Mistrz	Magistr	Hakim Bey	Maestro	Magister
