spawn_ID	race	class	minlevel	maxlevel	weapon_id	defense	resist	movement	attributes	loot	sprite	Size	Skillset	AI	faction	gender	portrait	onDieConditions	onDieActions	onAggroSound	onDieSound
bandit_male_elite		rogue	8	10	bluesteel_shortsword	2		1		bandit_5	male_red_ssword	1	stab#0,1	patroller	bandits	M	0				
bandit_male_assasin		rogue	11	14	bluesteel_dagger_poison	5		1		bandit_5	male_black_ssword	1	stab#2	patroller	bandits	M	0				
outlaw		warrior	10	13	steel_longsword	3		1	[shield]	outlaw	male_leather	1	bash#1	patroller	enemy	M	0				
outlaw_archer		rogue	10	13	long_bow	2		1		outlaw	male_archer	1	archery#0,1	patroller	enemy	M	0				
outlaw_chief	miniboss	warrior	13	15	bluesteel_longsword	6		1	[shield]	outlaw_chest_10	male_mail	1	"flurry#2;resilience#1"	patroller	enemy	M	0				
outlaw_archer_elite		rogue	13	15	long_bow	3		1		outlaw_elite_archer	male_archer	1	archery#2	patroller	enemy	M	0				
outlaw_king	miniboss	rogue	19	19	poison_bow_tier4	6		1		bandit_king	male_archer	1.05	"archery#3;precission_shots#1;massive_criticals#1"	patroller	enemy	M	0				
male_nightblade		rogue	13	15	bluesteel_dagger_poison	5		1		nightblade	male_black_ssword	1	"stab#3;assassinate#1"	patroller	enemy	M	0				
female_nightblade		rogue	13	15	bluesteel_dagger_poison	5		1		nightblade	female_purple_ssword	1	"stab#3;assassinate#1"	patroller	enemy	F	0				
cultist_male		warrior	5	9	iron_dagger	0		1		bandit_5	male_black_ssword	1		patroller	enemy	M	0				
adventurer_1		warrior	5	8	iron_shortword	3		1	[shield]		female_purple_ssword	1		patroller	player	F	1				
adventurer_2		warrior	5	8	iron_shortword	3		1	[shield]		male_red_ssword	1		patroller	player	M	1				
adventurer_3	strong	warrior	7	10	iron_longsword	4		1	[shield]		female_leather	1		patroller	player	F	1				
adventurer_4	strong	warrior	7	10	iron_longsword	4		1	[shield]		male_leather	1		patroller	player	M	1				
cultist_leader_ng	miniboss	rogue	6	10	bluesteel_shortsword	1		1	[detector]	cultist_leader_ng	male_red_ssword	1	stab#2	patroller	enemy	M	16		"setVariable#want_letter_back,80;ItemHide#grate1;ItemWalkable#grate1;ItemHide#grate2;ItemWalkable#grate2"		
horton	strong	rogue	7	9	steel_shortsword	2		1		bandit_5	male_red_ssword	1	stab#1	civilian	neutral	M	16				
horton_thug		rogue	5	7	iron_shortsword	0		1		bandit_5	male_black_ssword	1		civilian	neutral	M	0				
erhar	strong	rogue	7	8	iron_shortsword	2		1		quest_g9_erhar	male_green	1		civilian	neutral	M	16		"SetVariable#dont_shoot_messenger,110;GainXP#150"		
erhar_hostile		rogue	7	8	iron_shortsword	2		1			male_green	1		patroller	enemy	M	16		SetVariable#honor_among_thieves,55		
necromancer_lord	miniboss	warrior	10	12	greatsword_ice	3	50,50,50,0,0,0	1	[detector]	necromancer	"male_tunic_red;composite/male_mainhand_greatsword"	1		patroller	enemy	M	16		setVariable#forgotten_lore,80		
necromancer_D9	miniboss	cleric	16	17	death_ray_15	1	50,50,50,0,0,0	1	[detector]	D9_necromancer	male_tunic_blue	1	heal_wounds#2	patroller	enemy	M	16		setVariable#D9_necro_dead,1		
conjurer_14		cleric	17	17	lightning2	1	50,50,50,40,40,40	1	[detector]	shock_imp	male_tunic_blue	1	heal_wounds#2	patroller	neutral	M	16				
conjurer_14_female		cleric	17	17	lightning2	1	50,50,50,40,40,40	1	[detector]	shock_imp	"composite/female_tunic_blue;composite/female_head_hood"	1	heal_wounds#2	patroller	neutral	F	52				
riella	strong	warrior	7	7	iron_shortsword	2		1			female_white	1		civilian	neutral	F	16		SetVariable#forgotten_lore,95		
fast_foot	human	warrior	10	13	steel_longsword	12		1			male_var_leader	1.1		patroller	player	M	0		SetVariable#price_of_freedom,80		
adaon_tutorial	boss	strong	6	6	steel_longsword	20		1			adaon	1		patroller	player	M	21				
grissenda	npc	warrior	5	5		0		1			grissenda	1		patroller	player	F	14				
adaon	npc	rogue	6	6		0		1			adaon	1		patroller	player	M	21				
hirge	npc	cleric	9	10		0		1			grissenda	1		patroller	player	F	24				
lyssara_companion	npc	wizard	9	9	fire_shot2	2	10,10,12,6,8,4	1	[detector]		"composite/female_tunic_blue;composite/female_head_hood"	1	"mage_armor#2;lightning_bolt#2;fireball#1;mana_surge#2;wand_mastery#2;fire_mastery#2"	patroller	player	F	52				
lyssara_warden_seal	boss	cleric	19	19	lightning_epic	7	120,120,120,120,120,80	1	[detector]	lyssara_boss_loot	"male_tunic_blue;composite/male_mainhand_staff"	1.15	"mage_armor#4;lightning_bolt#4;fireball#3;mana_surge#3"	patroller	enemy	M	35	VariableEqual#lyssara_legacy,40	SetVariable#lyssara_legacy,60	monster_deep_3	
lyssara_warden_rupture	boss	cleric	21	21	fire_shot_epic2	9	160,90,180,140,140,90	1.05	[detector][fire_elemental]	lyssara_boss_loot	"male_tunic_red;composite/male_mainhand_greatstaff"	1.2	"mage_armor#4;lightning_bolt#4;fireball#4;mana_surge#3"	patroller	enemy	M	35	VariableEqual#lyssara_legacy,50	SetVariable#lyssara_legacy,70	monster_deep_3	
lyssara_echo_seal	miniboss	cleric	20	20	lightning_epic	8	140,140,140,140,140,90	1	[detector]	consumables_16	"male_tunic_blue;composite/male_mainhand_staff"	1.1	"mage_armor#4;lightning_bolt#4"	patroller	enemy	M	35	VariableEqual#lyssara_aftermath,11	SetVariable#lyssara_aftermath,12	monster_deep_3	
lyssara_echo_rupture	miniboss	cleric	22	22	fire_shot_epic2	10	180,100,180,150,150,90	1	[detector][fire_elemental]	consumables_16	"male_tunic_red;composite/male_mainhand_greatstaff"	1.15	"mage_armor#4;fireball#4;lightning_bolt#4"	patroller	enemy	M	35	VariableEqual#lyssara_aftermath,21	SetVariable#lyssara_aftermath,22	monster_deep_3	
lyssara_icemist_echo	miniboss	cleric	15	15	lightning2	5	40,70,90,30,30,20	1	[detector][ghost]		ghost	1.05	"mage_armor#2;lightning_bolt#2"	patroller	enemy	M	0	VariableEqual#lyssara_icemist,20	SetVariable#lyssara_icemist,30	skeleton3	
rodney	strong	warrior	6	7	iron_dagger	1		1		rodney	male_black_ssword	1		civilian	neutral	M	18		SetVariable#seed_of_trust,200		
liserpix	strong	warrior	9	9	steel_longsword	4		1		liserpix	female_purple_ssword	1		civilian	neutral	F	31		SetVariable#safe_passage,200		
niur	strong	warrior	6	9	iron_dagger	5		1		niur	male_red	1		patroller	neutral	M	7	VariableLower#prisoner_orcs,100	SetVariable#prisoner_orcs,200		
teram		warrior	5	6	iron_dagger	3		1			male_black	1		patroller	neutral	M	8	VariableLower#goblin_hunt2,100	SetVariable#goblin_hunt2,30		
trix	weak	warrior	12	12	shock_claw	2	-25,-25,200,0,0,0	1		shock_imp	adt_sparkling	1		patroller	player	M	24			"goblin-7;goblin-11;goblin-13"	
female_priestess		cleric	13	13	steel_longsword	6		1	[shield]		female_knight	1		patroller	player	F	29				
imp_greater	strong	warrior	10	12	fire_shot	2	200,-50,0,0,0,0	1	[outsider]	fire_imp	adt_imp	1		patroller	enemy	M	0			"goblin-7;goblin-11;goblin-13"	
vigilant_knight	strong	warrior	10	14	bluesteel_longsword	8		1	[detector][shield]	knight	male_knight	1	"duel#2;resilience#2"	patroller	neutral	M	25		StartConversation#vigilant_knight,knight_defeated		
mercenary		warrior	7	10	steel_longsword	2		1	[shield]	bandit_5	male_leather	1		patroller	neutral	M	0				
varaol	miniboss	warrior	10	12	bluesteel_longsword	4		1	[shield]	varaol	male_mail	1		patroller	neutral	M	31		SetVariable#varaol_dead,1		
guild_mercenary		warrior	11	11	steel_longsword	4		1	[shield]		male_leather	1		patroller	player	M	0				
friguld_guard		warrior	14	14	steel_longsword	4	0,0,0,0,250,0	1	[shield]		male_leather	1		patroller	player	M	0				
friguld_captain	strong	warrior	19	19	bluesteel_greatsword	6	0,0,0,0,250,0	1	[shield]		male_knight	1	"duel#2;resilience#2"	patroller	player	M	0				
dumek	miniboss	warrior	15	15	bluesteel_longsword	18		1	[immortal][shield]		male_knight	1		patroller	player	M	32		setVariable#dumek_dead,1		
orc_warlord_xurta	miniboss	warrior	13	14	bluesteel_greatsword	5	25,20,0,0,50,0	1	[orc][shield]	orc_king	adt_orc_warrior	1.25	"whirlwind#1;bash#1"	patroller	enemy	M	0		"setVariable#kb_fort_conquered,1;setVariable#fort_assault,90;NPCDespawn#routing_orc"	"orc;orc2"	
wyvern	strong	warrior	13	15	wyvern_claw	8	"""0,40,40,20,20,0"""	1		wyvern2	wyvern	1.1		patroller	enemy	M	0			monster_deep_3	
tolassian_priest	miniboss	cleric	12	14	death_ray	5	0,0,0,100,100,0	1	[undead]	skeleton	skeleton_knight	1		patroller	enemy	M	0	VariableLower#dark_matters,15	setVariable#dark_matters,15	"skeleton1;skeleton2;skeleton3"	
urcrymdrax	boss	warrior	19	19	ice_claw_15	11	"""-30,200,40,0,0,0"""	1.1	[detector][giant]	dragon_lite	wyvern_white	1.5		patroller	enemy	M	0		setVariable#dragonslayer,1	monster_deep_2	
faazvolfrul	boss	warrior	20	20	fire_claw_15	11	"""300,-30,100,0,0,0"""	1.1	[detector][fire_elemental][giant]	dragon	wyvern_red	1.5		patroller	enemy	M	0		setVariable#dragonslayer,1	monster_deep_2	
wyvern_whelp	strong	warrior	11	12	wyvern_claw_small	5	0,0,-50,0,0,0	1		wyvern	wyvern	0.8		patroller	enemy	M	0			monster_deep_3	
fire_drake	strong	warrior	13	14	fire_claw_10	5	300,-25,0,0,0,0	1		fire_drake	wyvern_red	0.8		patroller	enemy	M	0			monster_deep_3	
ice_drake	strong	warrior	13	14	ice_claw_10	5	"""-25,300,0,0,0,0"""	1		ice_drake	wyvern_white	0.8		patroller	enemy	M	0			monster_deep_3	
young_ice_wyrm	miniboss	warrior	13	13	ice_claw_10	5	"""-25,300,0,0,0,0"""	1	[ice_elemental]	E10_ice_drake	wyvern_white	0.8		patroller	enemy	M	0			monster_deep_3	
janod	miniboss	wizard	17	17	fire_shot2	10	40,40,40,40,40,40	1			male_tunic_blue	1		patroller	player	M	35				
druid		cleric	10	11	fire_shot	2	30,30,30,30,30,0	1	[detector]	druid	male_tunic_grey	1	heal_wounds#1	patroller	beasts	M	0				
druid_rhoneis		cleric	10	10	fire_shot	2	30,30,30,30,30,0	1	[detector]	druid	male_tunic_grey	1	heal_wounds#1	patroller	beasts	M	45	VariableLower#wild_mystery,100	"setVariable#wild_mystery,100;GainXP#400"		
druid_bodyguard	strong	warrior	9	11	steel_longsword	3		1	[shield]	varannari_warrior	male_var_warrior	1.1		patroller	beasts	M	0				
human_werewolf	strong	rogue	7	8	iron_shortsword	2		1			male_green	1		civilian	neutral	M	16				
enraged_werewolf	miniboss	warrior	11	13	bluesteel_greatsword	-2	60,60,60,60,60,0	0.9	[shapechanger]		werewolf_clothed	0.9	fury#2	patroller	beasts	M	0		"SetVariable#mad_wizard,50;ItemHide#grateshop1;ItemWalkable#grateshop1;ItemHide#grateshop2;ItemWalkable#grateshop2;IncVariable#REP_seventhhouse,5"	monster_deep_3	
bafrat	miniboss	rogue	10	10	bluesteel_shortsword	4		1		assasin	male_red_ssword	1	stab#2	civilian	neutral	M	58		StartConversation#bafrat,bafrat_defeated		
centurion_kanum	boss	warrior	18	23	bluesteel_longsword	25	50,50,50,80,80,80	1	[shield]		male_knight	1	"whirlwind#1;resilience#2"	patroller	player	M	52				
madman_sargos	boss	warrior	17	17	bluesteel_greatsword	14	50,50,50,80,80,80	1	[shield]		male_slave	1.15	"whirlwind#2;resilience#2;fury#3"	patroller	neutral	M	60		StartConversation#madman_sargos,ng_sargos_defeated		
druid_tyogos	miniboss	cleric	14	14	fire_shot2	0	30,30,30,30,30,0	1	[detector]	tyogos	male_tunic_grey	1.05	heal_wounds#2	patroller	beasts	M	0				
bodyguard_surtag	miniboss	warrior	14	14	greatsword_cruelty	9	30,30,30,30,30,0	1	[shield]	surtag	male_var_warrior	1.15	"whirlwind#2;resilience#2"	patroller	beasts	M	0				
xidar	boss	cleric	17	17	death_ray	8	50,50,50,80,80,80	1	[detector]	xidar	female_var	0.9	holy_shield#4	patroller	beasts	F	36		"setVariable#web_terror,90;ItemHide#barrier1;ItemWalkable#barrier1;ItemHide#barrier2;ItemWalkable#barrier2"		
lich_G7	boss	cleric	20	20	death_ray_epic	12	120,20,0,180,180,0	1.1	[detector][undead][ghost]	lich_18	skeleton_mage_high	1.05	holy_shield#4	patroller	enemy	M	0				
lich_H7	boss	cleric	20	20	death_ray_epic	12	120,20,0,180,180,0	1.1	[detector][undead][ghost]	"h7_high_priest;lich"	skeleton_mage_high	1.05	holy_shield#4	patroller	enemy	M	0				
lich_H10	boss	cleric	21	21	lightning_epic	12	120,20,0,180,180,0	1.1	[detector][undead][ghost]	"h10_lich;lich"	skeleton_mage_high	1.05	holy_shield#4	patroller	enemy	M	0				
mausoleum_lich	boss	cleric	20	20	death_ray_epic	12	120,20,0,180,180,0	1.1	[detector][undead][ghost]	"mausoleum_lich;lich"	skeleton_mage_high	1.05	holy_shield#4	patroller	enemy	M	0				
rogue_archer_8		rogue	10	12	long_bow	3		1		bandit_chest_6	male_archer	1	archery#1	patroller	player	M	0				
rogue_melee_8		warrior	10	12	steel_longsword	4		1	[shield]	bandit_chest_6	male_leather	1	bash#1	patroller	player	M	0				
rodo	miniboss	rogue	12	12	bluesteel_longsword	4	30,30,30,30,30,0	1	[shield]	assasin	male_mail	1	stab#3	patroller	neutral	M	75	VariableLower#smugglers_night,50	SetVariable#smugglers_night,50		
rogue_archer_12		rogue	14	16	long_bow	3		1		bandit_chest_6	male_archer	1	archery#2	patroller	player	M	0				
rogue_melee_12		warrior	14	16	steel_longsword	4		1	[shield]	bandit_chest_6	male_leather	1	bash#1	patroller	player	M	0				
nifuruc	miniboss	rogue	17	17	bluesteel_longsword	4	30,30,30,30,30,30	1	[shield]	assasin	male_mail	1	"stab#3;flurry#2"	patroller	player	M	75	VariableLower#honor_among_thieves,90	SetVariable#honor_among_thieves,90		
kardagis	miniboss	rogue	19	21	magma_shortsword	12	30,30,30,30,30,0	1	[detector]	bandit_5	female_purple_ssword	1	stab#4	patroller	player	F	26				
knight		warrior	15	15	bluesteel_longsword	10	50,50,50,80,80,20	1	[shield]		male_knight	1	"whirlwind#1;resilience#2"	patroller	player	M	49				
female_knight		warrior	15	15	bluesteel_longsword	10	50,50,50,80,80,20	1	[shield]		female_knight	1		patroller	player	F	21				
raegar		warrior	11	11	steel_longsword	4		1	[shield]	bandit_chest_6	male_leather	1	bash#1	patroller	player	M	74	VariableLower#those_in_need,100	SetVariable#those_in_need,30		
renda_windstrike	miniboss	warrior	19	19	sword_flaming_2	10	100,100,100,100,100,100	1.1	[detector][shield]	renda_D8	female_leather	1	"resilience#4;heavyhand#3;duel#3"	patroller	neutral	F	22				
renda_windstrike_hostile	miniboss	warrior	19	19	sword_flaming_2	10	100,100,100,100,100,100	1.1	[detector][shield]	renda_D8	female_leather	1	"resilience#4;heavyhand#3;duel#3"	patroller	enemy	F	22				
gurr	miniboss	warrior	16	16	war_maul	6	"""-25,40,40,40,0,0"""	1	[aberration][regeneration]	troll_king	troll	1.1	bash#3	patroller	neutral	M	77		SetVariable#odd_couple,200	monster_deep_3	
gurr_hostile	miniboss	warrior	16	16	war_maul	6	"""-25,40,40,40,0,0"""	1	[aberration][regeneration]	troll_king	troll	1.1	bash#3	patroller	enemy	M	77		SetVariable#odd_couple,200	monster_deep_3	
mad_monk		warrior	13	13	bluesteel_hammer	2	30,30,30,30,30,0	1.1		monk	male_slave	0.95	bash#2	patroller	enemy	M	0				
mad_monk_healer		cleric	13	13	bluesteel_hammer	2	30,30,30,30,30,0	1.1		monk	female_slave	0.95	heal_wounds#2	patroller	enemy	F	0				
travelling_monk		warrior	11	13	bluesteel_hammer	2	30,30,30,30,30,0	1.1		monk	male_slave	0.95	bash#2	patroller	player	M	6				
master_monk	miniboss	warrior	15	15	bluesteel_hammer	3	30,30,30,30,30,0	1.1		monk_master	male_red	1.05	"bash#3;resilience#3"	patroller	enemy	M	0				
primzar	strong	cleric	15	15	lightning2	3	30,30,30,30,30,0	1.1		D8_primzar	male_tunic_blue	1	holy_shield#4	patroller	enemy	M	78				
leanna_assassin	strong	rogue	14	14	bluesteel_dagger_poison	5	50,50,50,80,80,0	1		D9_leanna_assassin	female_white	1	"stab#3;assassinate#2"	patroller	neutral	F	32				
zenmo		warrior	12	12	iron_dagger	3	50,50,50,80,80,80	1.1			male_black	1		patroller	neutral	M	36	VariableLower#prisoners_dilemma,100	SetVariable#prisoners_dilemma,90		
sulidar	strong	rogue	13	13	iron_dagger	20	50,50,50,80,80,80	1.1			male_green	1		patroller	player	M	28	VariableLower#lost_good_book,80	SetVariable#lost_good_book,80		
D8_werewolf	miniboss	warrior	17	17	bluesteel_shortsword	1	60,60,60,60,60,0	1.2	[shapechanger][shield]		werewolf_clothed	1	"fury#2;heavyhand#2"	patroller	beasts	M	0			monster_deep_3	
jailer		warrior	13	13	bluesteel_hammer	2	30,30,30,30,30,0	1		monk	male_slave	1.05	bash#2	patroller	enemy	M	0				
knight_hostile		warrior	15	15	bluesteel_longsword	10	30,30,30,30,30,0	1	[shield]	knight	male_knight	1	"resilience#1;duel#2"	patroller	enemy	M	0				
female_knight_hostile		warrior	15	15	bluesteel_longsword	10	30,30,30,30,30,0	1	[shield]	knight	female_knight	1	"resilience#1;duel#2"	patroller	enemy	F	0				
hostile_decurion	miniboss	warrior	17	18	bluesteel_greatsword	15	30,30,30,30,30,0	1	[shield]	decurion	male_knight	1.05	"resilience#2;duel#2;bash#2"	patroller	enemy	M	0				
witch	strong	cleric	14	14	death_ray	3	50,50,50,50,50,30	1	[detector]	witch	female_var	0.9	"holy_shield#2;heal_wounds#2"	patroller	enemy	F	0				
witch_greater	strong	cleric	16	19	death_ray_15	4	50,50,50,50,50,30	1	[detector]	varannari_hag	female_var	1	heal_wounds#3	patroller	enemy	F	0				
D8_nightwalker	miniboss	warrior	15	15	nightwalker_touch	25	90,90,-100,90,90,50	1.05	[undead][ghost][shield]	D8_nightwalker	ghost	1.25		patroller	enemy	M	0	VariableLower#ancient_verses,100	SetVariable#ancient_verses,100	skeleton3	
NI_nightwalker	miniboss	warrior	15	15	nightwalker_touch	25	90,90,-100,90,90,50	1.05	[undead][ghost][shield]	NI_nightwalker	ghost	1.25		patroller	enemy	M	0		SetVariable#collectionist,90	skeleton3	
elemental_earth_lesser	strong	warrior	12	12	steel_longsword	5	90,70,70,70,-75,65	0.95	[outsider]	rock_golem	golem_rock	0.7		patroller	enemy	M	0			monster_deep_3	
elemental_earth	strong	warrior	16	16	war_maul_heavy	12	120,120,120,180,-75,65	0.95	[detector][shield][outsider]	rock_golem	golem_rock	0.85		patroller	enemy	M	0			monster_deep_3	
elemental_acid		warrior	15	15	acid_touch	3	90,90,80,250,250,100	0.95	[detector][toxic_elemental][outsider]		golem_green	0.8		patroller	enemy	M	0			monster_deep_3	
golem_iron_lesser	strong	warrior	15	15	giant_punch	4	20,60,250,250,250,70	0.9			golem	0.8		patroller	enemy	M	0			monster_deep_3	
golem_iron	strong	warrior	18	18	giant_punch	9	90,10,250,250,250,70	0.9		iron_golem	golem	1		patroller	enemy	M	0			monster_deep_3	
hill_giant	strong	warrior	18	18	giant_punch	5	0,80,30,60,60,30	1.1	[giant]	giant	giant	1.07	bash#2	patroller	enemy	M	0			"giant1;giant2"	
hill_giant_chieftain	miniboss	warrior	19	20	giant_punch	5	0,80,30,60,60,30	1.1	[giant]	"giant;humanoid_boss;shards_boss_low"	giant	1.1	bash#3	patroller	enemy	M	0			"giant1;giant2"	
D13_giant_chief	boss	warrior	22	22	giant_punch	8	0,80,30,60,60,30	1.1	[giant]	"giant;humanoid_boss;D13_giant"	giant	1.16	bash#3	patroller	enemy	M	0			"giant1;giant2"	
ice_giant	strong	warrior	18	18	ice_punch_2	5	-40,100,30,60,60,30	1	[giant]	ice_giant	ice_giant	1.07	bash#2	patroller	enemy	M	0			"giant1;giant2"	
ghostly_scribe	miniboss	warrior	12	14	wraith_touch	20	-25,-25,-40,100,100,0	1.05	[undead][ghost][detector]		ghost	1		patroller	neutral	M	79			skeleton2	
mercia_royal_1	miniboss	warrior	19	19	shock_elemental_epic	4	0,0,300,180,180,0	0.9	[detector][undead][shield]	mercia_royal_1	skeleton_mage	1.1		patroller	enemy	M	0		"ItemHide#grate_royal_1;ItemWalkable#grate_royal_1"		
mercia_royal_2	miniboss	warrior	18	18	paralysis_epic	4	0,0,0,180,180,0	0.9	[detector][undead][shield]	mercia_royal_2	death_knight	1.1		patroller	enemy	M	0		"ItemHide#grate_royal_2;ItemWalkable#grate_royal_2"		
mercia_royal_3	miniboss	warrior	20	20	ice_claw_15	4	"""-80,180,180,180,180,30"""	0.9	[detector][undead][shield]	mercia_royal_3	adt_skeleton	1.1		patroller	enemy	M	0		"ItemHide#grate_royal_3;ItemWalkable#grate_royal_3"		
mercia_royal_4	miniboss	warrior	19	19	poison_claw_18	4	"""-80,180,180,180,180,30"""	0.9	[detector][undead][shield][toxic_aura]	mercia_royal_4	adt_zombie	1.1		patroller	enemy	M	0		"ItemHide#grate_royal_4;ItemWalkable#grate_royal_4"		
mercia_royal_5	miniboss	warrior	21	21	nightwalker_touch	4	"""-80,180,180,180,180,30"""	0.9	[detector][undead][shield]	mercia_royal_5	skeleton_mage_high	1.1	flurry#2	patroller	enemy	M	0		"ItemHide#grate_royal_5;ItemWalkable#grate_royal_5"		
mercia_royal_6	miniboss	warrior	18	18	fire_claw_15	6	120,0,0,180,180,0	0.85	[detector][undead][shield]	mercia_royal_6	skeleton_knight	1	"resilience#2;duel#3"	patroller	enemy	M	0		"ItemHide#grate_royal_6;ItemWalkable#grate_royal_6"		
mercia_royal_7	boss	warrior	22	22	poison_claw_18	5	"""180,180,180,180,180,-30"""	1	[detector][shadow][shield]	mercia_royal_7	male_knight	1.25	"flurry#2;duel#3"	patroller	enemy	M	0		"ItemHide#grate_royal_7;ItemWalkable#grate_royal_7"		
J10_laertes	strong	warrior	10	13	steel_longsword	4	100,50,50,20,20,0	1		laertes	male_mail	1		patroller	player	M	84		setVariable#world_stage,110		
H7_jarbad	strong	warrior	15	15	bluesteel_greatsword	4		1			male_knight	1	bash#2	patroller	player	M	84	VariableGreater#human_resources,10	setVariable#human_resources,80		
steel_thunder	strong	warrior	15	15	greatsword_thunder	4		1		h7_steel	female_var_warrior	1.1	flurry#2	patroller	player	F	0	VariableGreater#human_resources,10	setVariable#human_resources,70		
manticore_whelp	miniboss	warrior	15	15	manticore_small	6	120,40,120,120,300,40	1.25	[detector]		manticore	1		patroller	enemy	M	0	"VariableEqual#world_stage,60;NPCIsntDead#laertes"	"setVariable#world_stage,70;Startconversation#laertes,J10_island_laertes"	monster_deep_3	
manticore_costume		warrior	4	4	wyvern_claw	5		1.05			manticore	1		civilian	neutral	M	0			monster_deep_3	
J10_laertes_hostile	miniboss	warrior	15	15	steel_longsword	8	100,50,50,50,100,0	1	[shield]	laertes	male_mail	1	duel#2	patroller	enemy	M	84		setVariable#world_stage,110		
J9_duremas	boss	cleric	18	18	maul_corrosion	13	40,40,80,80,80,60	1		J9_duremas	"composite/male_plate;composite/male_head_hood;composite/male_mainhand_maul"	1	"holy_shield#4;heal_wounds#3;arbenos_might#3"	patroller	enemy	M	87		setVariable#abyss_gazed,50		
batrax_kakrak	miniboss	rogue	13	13	ice_blast	3	0,80,30,250,25,25	1		J9_kakrak	batrax_red	1.1		patroller	enemy	M	0			batrax	
batrax_elleira		rogue	9	12	steel_longsword	1	0,40,30,30,25,0	1		batrax	batrax	1	"stab#1,2;sneak_attack#1,2"	patroller	neutral	F	0			batrax	
white_dragon	boss	warrior	19	21	ice_claw_15	11	"""-30,200,40,0,0,0"""	1.1	[detector][giant]	"dragon;consumables_16;shards_boss"	wyvern_white	1.5		patroller	enemy	M	0		setVariable#dragonslayer,1	monster_deep_2	
